duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,count,srv_count,serror_rate,dst_host_count,dst_host_srv_count,attack_label,target
0,icmp,other,REJ,596.0,91.0,0,1,0,0,0,0,484,373,0.8216492210317673,81.0,211,pod,1
0,icmp,other,REJ,328.0,77.0,0,4,0,4,0,0,430,307,0.8099488521167049,83.0,243,pod,1
2,tcp,http,REJ,55634.0,20316.0,0,0,0,19,0,1,82,50,0.11215795598570996,64.0,30,normal,0
5,tcp,http,RSTO,6171.0,33456.0,0,0,0,16,0,0,36,121,0.02097446807312679,58.0,113,normal,0
0,tcp,other,SF,18650.0,29522.0,0,0,0,9,0,1,79,61,0.010874088792394048,59.0,8,normal,0
5,udp,dns,S0,14856.0,51331.0,0,0,0,15,0,1,16,50,0.12859951008851528,34.0,7,normal,0
1,tcp,http,S0,96.0,35.0,0,0,0,4,0,1,465,342,0.9818860536495839,92.0,201,back,1
5,udp,dns,SF,33097.0,27507.0,0,0,0,15,0,1,54,116,0.09569295544886122,32.0,8,normal,0
0,icmp,domain_u,REJ,30.0,69.0,0,0,0,4,4,1,503,219,0.8541150902901918,44.0,221,neptune,1
0,tcp,http,RSTO,40056.0,32221.0,0,0,0,19,0,1,44,100,0.14340292045332198,87.0,77,normal,0
0,icmp,domain_u,SF,46.0,44.0,1,0,0,3,0,0,10,61,0.0622599043302719,85.0,18,land,1
0,icmp,private,S0,243.0,99.0,0,0,0,2,0,1,496,414,0.9624513338276476,11.0,219,smurf,1
1,tcp,ssh,RSTO,43467.0,15986.0,0,0,0,24,0,1,45,11,0.008981758113220616,76.0,157,normal,0
0,tcp,private,S0,477.0,3.0,0,0,0,1,4,0,467,337,0.7878867081370553,33.0,254,neptune,1
0,tcp,smtp,S0,594.0,47.0,0,1,0,0,0,0,410,283,0.9976453976899454,3.0,243,teardrop,1
0,tcp,other,S0,355.0,97.0,0,0,0,0,0,0,369,58,0.11353543143893151,158.5,177,portsweep,1
1,tcp,other,SF,57403.375,24504.0,0,0,0,19,0,1,81,49,0.054353724012800725,23.0,45,normal,0
0,udp,smtp,SF,521.0,87.0,1,0,0,3,0,1,5,99,0.0020511707697403957,57.0,101,land,1
1,udp,http,SF,176.0,66.0,0,0,0,4,5,0,54,84,0.10669640590521673,84.0,55,warezclient,1
0,tcp,other,SH,209.0,27.0,0,0,0,4,1,1,80,93,0.030780514473262896,38.0,176,warezclient,1
0,icmp,private,S0,41.0,29.0,0,0,0,1,0,0,298,503,0.7752281088468802,69.0,218,smurf,1
0,icmp,other,S0,123.0,28.0,0,0,0,4,0,1,222,241,0.9208403654073879,66.0,228,smurf,1
0,tcp,http,REJ,186.0,20.0,0,0,1,3,6,1,279,487,0.9197616558031483,24.0,240,neptune,1
0,tcp,private,S0,24.0,41.0,0,5,2,1,0,0,428,436,0.9963326732578714,48.0,211,teardrop,1
0,tcp,smtp,S0,163.0,90.0,0,0,0,0,2,0,259,368,0.7567135838326394,53.0,225,neptune,1
0,icmp,domain_u,REJ,34.0,49.0,0,2,0,0,0,0,220,330,0.7697797782469362,48.0,244,pod,1
1,tcp,private,REJ,252.0,88.0,0,0,0,2,3,0,258,319,0.8700604612713474,35.0,241,neptune,1
0,tcp,domain_u,REJ,474.0,2.0,0,5,0,0,0,0,367,247,0.9145650593982657,27.0,250,teardrop,1
0,udp,domain_u,S0,469.0,64.0,0,0,0,4,0,0,456,375,0.8146173949747822,92.0,225,back,1
1,tcp,ssh,SF,3304.0,53983.0,0,0,0,23,0,1,71,24,0.04646450976190398,19.0,9,normal,0
0,tcp,domain_u,REJ,263.0,4.0,0,0,0,3,0,0,428,431,0.7597289694531575,67.0,218,back,1
1,tcp,private,REJ,104.0,94.0,0,0,2,2,3,0,215,450,0.761581444919211,78.0,202,neptune,1
0,tcp,domain_u,S0,219.0,24.0,0,0,0,4,0,1,488,257,0.7724431365923139,95.0,236,back,1
0,tcp,http,S0,406.0,34.0,0,0,0,1,5,0,221,343,0.7672915753185565,53.0,243,neptune,1
5,tcp,other,SF,27803.0,3493.0,0,0,0,26,0,1,80,65,0.12746125282967694,56.0,13,normal,0
0,icmp,private,SF,215.0,78.0,0,0,0,4,5,0,55,29,0.03626682100743779,6.0,16,warezclient,1
5,tcp,http,REJ,24938.0,52257.0,0,0,0,10,0,1,64,22,0.12526257909484795,86.0,179,normal,0
0,tcp,domain_u,REJ,37.0,87.0,0,0,0,0,0,0,224,445,0.7818172210868655,25.0,244,back,1
0,tcp,domain_u,S0,221.0,97.0,0,0,0,0,6,0,493,303,0.7527573061322588,29.0,252,neptune,1
1,udp,other,S0,341.0,17.0,0,0,0,1,3,1,380,477,0.9995623502928376,25.0,221,neptune,1
4,udp,smtp,SF,19751.0,48927.0,0,0,0,22,0,1,51,144,0.02430521686182152,2.0,13,normal,0
0,icmp,smtp,REJ,535.0,99.0,0,0,0,1,0,0,423,264,0.958147461830871,45.0,217,smurf,1
5,tcp,dns,SF,44215.0,46412.0,0,0,0,26,0,1,35,101,0.14322841880412862,62.0,119,normal,0
5,tcp,other,SF,10709.0,11211.0,0,0,0,26,0,1,40,94,0.05771406505733953,35.0,49,normal,0
5,tcp,other,SF,38768.0,7546.0,0,0,0,15,0,1,27,3,0.005969923523090104,83.0,160,normal,0
5,icmp,http,SF,44111.0,39089.0,0,0,0,9,0,1,3,31,0.049401618038468716,69.0,188,normal,0
1,tcp,other,S0,93.0,94.0,0,0,0,0,0,0,342,35,0.007299602662800153,158.5,20,portsweep,1
0,udp,private,SF,188.0,21.0,0,0,0,4,0,0,411,118,0.14722820278146365,158.5,29,portsweep,1
3,tcp,http,SF,27188.0,27112.0,0,0,0,14,0,1,92,113,0.0997590920952955,18.0,153,normal,0
0,icmp,private,RSTO,374.0,44.0,0,3,0,0,0,0,432,388,0.9946349779460323,69.0,220,pod,1
5,udp,smtp,SF,57403.375,11812.0,0,0,0,12,0,1,55,81,0.01688426127435075,72.0,140,normal,0
1,icmp,http,REJ,397.0,19.0,0,3,0,1,0,1,267,356,0.9624941442543031,41.0,246,pod,1
0,icmp,domain_u,S0,409.0,86.0,0,0,0,4,0,0,352,457,0.9682295070381867,19.0,252,back,1
0,tcp,private,SF,173.0,11.0,0,0,0,1,4,1,60,109,0.13528970067327542,11.0,172,warezclient,1
0,tcp,domain_u,S0,185.0,73.0,0,0,0,4,1,1,294,231,0.8687875260031894,98.0,238,neptune,1
0,udp,domain_u,REJ,29.0,63.0,0,1,0,0,0,1,502,438,0.8948819906607036,16.0,207,teardrop,1
5,tcp,other,SF,2836.0,17673.0,0,0,0,26,0,1,24,146,0.08142150283947588,18.0,181,normal,0
0,tcp,smtp,SF,379.0,61.0,0,0,0,0,0,0,311,10,0.06970000899026739,158.5,29,ipsweep,1
4,tcp,http,S0,24820.0,56211.0,0,0,0,22,0,1,32,47,0.023604912618784717,61.0,80,normal,0
0,icmp,private,RSTO,77.0,43.0,0,0,0,1,0,0,396,272,0.8194353269709911,76.0,210,smurf,1
0,icmp,private,REJ,534.0,28.0,0,1,0,3,0,1,247,489,0.77255317304962,12.0,238,pod,1
0,icmp,other,RSTO,528.0,32.0,0,3,0,1,0,0,365,400,0.8371321793002252,26.0,242,pod,1
5,tcp,other,SF,16399.0,34795.0,0,0,0,15,0,0,36,6,0.002676851798960228,93.0,20,normal,0
0,tcp,http,RSTO,227.0,99.0,0,0,0,1,4,0,11,21,0.07801997212278883,73.0,193,warezclient,1
1,icmp,http,RSTO,43576.0,23603.0,0,0,0,26,0,1,13,47,0.02273337892973973,30.0,152,normal,0
0,icmp,domain_u,RSTO,174.0,49.0,0,0,0,0,0,0,288,330,0.7995958721211156,63.0,206,smurf,1
5,udp,dns,SF,51894.0,5236.0,0,0,0,23,0,1,54,111,0.027549596748377453,54.0,9,normal,0
4,tcp,http,SH,5200.0,14123.0,0,0,0,21,0,1,29,114,0.07689033828683883,11.0,12,normal,0
0,udp,domain_u,S0,213.0,27.0,0,0,0,4,6,0,279,425,0.9076633818085755,75.0,222,neptune,1
0,udp,private,S0,51.0,88.0,0,0,0,3,6,1,507,322,0.7763943836456018,32.0,237,neptune,1
5,icmp,ftp,SF,47362.0,985.0,0,0,0,4,0,1,19,131,0.10068723269148902,58.0,66,normal,0
2,tcp,http,SF,15983.0,39821.0,0,0,0,2,0,1,80,76,0.13711232692706762,44.0,96,normal,0
0,tcp,http,RSTO,288.0,72.0,0,0,0,3,2,0,420,443,0.812044409773107,84.0,222,neptune,1
0,udp,http,S0,148.0,65.0,0,2,0,2,0,0,403,304,0.9581917407673259,48.0,241,teardrop,1
0,tcp,private,SF,407.0,99.0,1,0,0,3,0,0,27,58,0.05281841256773094,59.0,197,land,1
5,tcp,http,SF,33415.0,19642.0,0,0,0,5,0,1,51,72,0.05018697368714352,15.0,87,normal,0
5,icmp,http,RSTO,31532.0,48263.0,0,0,0,14,0,1,49,47,0.0720286484860425,46.0,175,normal,0
1,tcp,http,REJ,40761.0,55017.0,0,0,0,26,0,1,14,37,0.013541157310810308,2.0,119,normal,0
5,icmp,dns,SF,35383.0,20246.0,0,0,0,5,0,0,93,35,0.00305015652663973,49.0,185,normal,0
0,icmp,domain_u,S0,429.0,32.0,0,2,0,3,0,1,288,349,0.9667074246228673,95.0,232,pod,1
0,icmp,private,S0,32.0,95.0,0,0,0,3,0,0,306,207,0.9922360975669298,5.0,247,smurf,1
1,tcp,ssh,SF,38116.0,37818.0,0,0,0,26,0,1,74,4,0.13027501080474096,25.0,54,normal,0
4,tcp,other,SF,3235.0,22354.0,0,0,1,6,0,1,90,34,0.11220922797080446,99.0,103,normal,0
1,icmp,other,SF,2524.0,40821.0,0,0,0,7,0,0,63,39,0.027662687743749213,48.0,176,normal,0
0,tcp,domain_u,S0,116.0,52.0,0,0,0,0,0,1,271,219,0.8457071871812285,92.0,202,back,1
1,udp,private,REJ,268.0,88.0,0,0,0,0,0,1,462,9,0.07612792519652208,158.5,92,portsweep,1
4,udp,http,SF,30274.0,39141.0,0,0,0,12,0,1,4,106,0.02875140055068637,49.0,35,normal,0
2,tcp,smtp,REJ,21510.0,24690.0,0,0,0,4,0,1,57,115,0.05498887894766624,53.0,167,normal,0
0,icmp,http,SF,143.0,74.0,1,0,0,1,0,1,11,143,0.04416672283179006,65.0,168,land,1
0,tcp,other,SF,221.0,33.0,0,0,0,1,2,0,43,92,0.03795814516210694,38.0,175,warezclient,1
0,udp,private,S0,587.0,27.0,0,0,0,1,6,0,228,323,0.9999395670473534,83.0,231,neptune,1
4,tcp,ssh,SF,40787.0,14364.0,0,0,0,13,0,1,40,113,0.04772560722839822,50.0,23,normal,0
5,udp,ftp,REJ,41448.0,1891.0,0,0,1,17,0,1,13,44,0.13927436866137982,91.0,100,normal,0
0,icmp,smtp,S0,453.0,8.0,0,0,0,2,0,0,311,471,0.9582609280059091,83.0,212,smurf,1
3,tcp,http,SF,22196.0,22786.0,0,0,0,17,0,0,7,68,0.08716755558170211,3.0,75,normal,0
2,tcp,ftp,SF,40904.0,35973.0,0,0,0,14,0,1,94,57,0.06267402281656308,4.0,1,normal,0
0,icmp,other,REJ,240.0,88.0,0,0,0,0,0,0,438,287,0.7902609070320299,68.0,218,smurf,1
4,tcp,other,SF,14563.0,21687.0,0,0,0,1,0,1,41,107,0.06759644661286328,79.0,100,normal,0
0,tcp,domain_u,RSTO,382.0,24.0,0,3,0,0,0,0,488,450,0.8981331811250823,30.0,244,teardrop,1
4,tcp,http,SF,48060.0,30845.0,0,0,0,10,0,0,37,15,0.14369409565189598,1.0,76,normal,0
5,tcp,http,SF,57403.375,34717.0,0,0,0,19,0,1,85,122,0.10741012006088126,97.0,6,normal,0
0,icmp,private,S0,70.0,40.0,0,0,0,2,0,0,328,442,0.8050754236180845,72.0,246,smurf,1
0,tcp,http,REJ,14338.0,48651.0,0,0,0,4,0,1,89,105,0.035476054550549724,22.0,86,normal,0
0,tcp,http,SF,479.0,58.0,0,0,0,1,0,0,272,100,0.0006495224505515595,158.5,60,portsweep,1
0,tcp,smtp,S0,142.0,95.0,0,0,0,2,2,1,221,253,0.8494642091231643,17.0,250,neptune,1
1,udp,http,REJ,33171.0,26608.0,0,0,0,16,0,1,68,74,0.11733788966384015,32.0,37,normal,0
1,icmp,other,S0,560.0,66.0,0,5,0,3,0,0,490,476,0.8490260831238778,73.0,250,pod,1
2,tcp,http,S0,31821.0,45013.0,0,0,0,21,0,0,93,87,0.11398550693302553,53.0,70,normal,0
0,udp,http,SF,391.0,99.0,1,0,0,0,0,0,81,94,0.0647400601390083,51.0,196,land,1
1,tcp,http,SF,25819.0,28152.0,0,0,2,4,0,1,98,83,0.12713323674716542,77.0,180,normal,0
0,udp,domain_u,S0,292.0,64.0,0,0,0,2,2,0,322,219,0.8218843214903251,15.0,230,neptune,1
5,tcp,ssh,RSTO,18204.0,37784.0,0,0,0,17,0,1,70,80,0.046202944873010486,85.0,39,normal,0
0,tcp,other,RSTO,437.0,59.0,0,0,0,4,1,0,334,323,0.9371725107139255,63.0,219,neptune,1
0,udp,private,RSTO,100.0,80.0,0,0,0,4,0,0,339,342,0.9657745175638255,15.0,215,back,1
0,udp,http,S0,186.0,57.0,0,0,0,1,0,0,290,495,0.9682245342775321,16.0,243,back,1
5,tcp,dns,SF,53083.0,39873.0,0,0,0,3,0,1,27,58,0.09656473596303879,2.0,162,normal,0
4,tcp,ssh,SF,36225.0,38548.0,0,0,0,23,0,1,41,113,0.13077330952514096,26.0,41,normal,0
1,udp,smtp,S0,179.0,36.0,0,0,0,0,0,0,509,499,0.773910699234301,53.0,226,back,1
0,udp,other,SH,430.0,24.0,0,0,0,3,3,0,80,31,0.015493107438008068,87.0,27,warezclient,1
2,udp,http,SF,10953.0,55583.0,0,0,0,19,0,0,89,3,0.004405270159291669,33.0,61,normal,0
0,tcp,private,RSTO,432.0,56.0,0,0,0,0,6,0,400,239,0.9659623261865746,39.0,204,neptune,1
5,tcp,http,RSTO,45537.0,43662.0,0,0,0,9,0,1,4,94,0.021514328380004128,46.0,18,normal,0
0,tcp,private,SF,319.0,76.0,1,0,0,2,0,1,36,70,0.010481309395321298,79.0,76,land,1
1,tcp,http,SF,56689.0,16076.0,0,0,0,21,0,1,53,77,0.016152585069477383,85.0,65,normal,0
1,tcp,ftp,S0,31525.0,5679.0,0,0,0,17,0,1,11,53,0.09522807840873189,68.0,102,normal,0
0,udp,http,REJ,142.0,98.0,0,2,0,3,0,0,464,300,0.8297882233064915,69.0,221,teardrop,1
3,tcp,other,SF,9736.0,16952.0,0,0,0,14,0,1,18,133,0.09471583161855626,97.0,78,normal,0
0,udp,smtp,REJ,355.0,62.0,0,0,1,3,3,0,434,316,0.7838296069757265,92.0,243,neptune,1
0,tcp,domain_u,REJ,590.0,61.0,0,0,0,1,1,0,229,486,0.9511451776844343,8.0,201,neptune,1
0,tcp,ftp,RSTO,8200.0,37742.0,0,0,0,26,0,1,81,33,0.14504466159672266,22.0,16,normal,0
5,tcp,http,S0,20789.0,2633.0,0,0,0,9,0,0,48,27,0.14015343604270106,73.0,59,normal,0
0,tcp,http,REJ,38.0,54.0,0,0,0,2,1,0,379,274,0.8379441590196754,16.0,251,neptune,1
5,udp,ssh,REJ,28391.0,33363.0,0,0,0,3,0,1,13,112,0.1290118413339912,33.0,76,normal,0
0,icmp,private,S0,548.0,87.0,0,0,0,0,0,0,355,311,0.8416296757043445,59.0,227,smurf,1
0,tcp,http,S0,424.0,74.0,0,0,0,1,0,1,366,217,0.9003446001184019,53.0,203,back,1
0,tcp,private,REJ,347.0,41.0,0,3,0,3,0,0,382,260,0.9343376041612538,5.0,240,teardrop,1
2,tcp,other,SF,57403.375,1507.0,0,0,0,26,0,1,46,37,0.06319947764446654,76.0,19,normal,0
4,udp,other,SF,44774.0,15658.0,0,0,0,17,0,1,15,42,0.13419099477886526,56.0,163,normal,0
2,tcp,ftp,SF,13446.0,23315.0,0,0,0,20,0,0,72,16,0.06863981608169395,22.0,6,normal,0
1,udp,ssh,SF,6667.0,53027.0,0,0,0,26,0,1,70,27,0.1395729404212736,3.0,86,normal,0
0,udp,domain_u,S0,518.0,4.0,0,0,0,4,5,0,469,500,0.963750354841411,62.0,220,neptune,1
0,icmp,private,REJ,352.0,83.0,0,4,0,4,0,1,466,399,0.9131987631857714,54.0,230,pod,1
4,tcp,http,SF,2022.0,53165.0,0,0,0,0,0,1,89,78,0.06628437732840702,3.0,88,normal,0
1,udp,ftp,SF,18608.0,2957.0,0,0,0,21,0,0,21,17,0.019410668151869724,71.0,122,normal,0
2,udp,other,SF,15582.0,21255.0,0,0,0,1,0,1,29,123,0.07191468809366508,12.0,157,normal,0
0,icmp,http,RSTO,443.0,13.0,0,2,0,4,0,1,304,276,0.9872070184191593,75.0,243,pod,1
0,tcp,smtp,SF,14799.0,42044.0,0,0,0,16,0,1,56,83,0.02948827268660125,65.0,28,normal,0
0,icmp,domain_u,REJ,175.0,25.0,0,0,0,0,0,0,270,247,0.9276833453451616,69.0,235,smurf,1
0,tcp,http,SF,32696.0,8894.0,0,0,0,19,0,1,42,120,0.042504653240016635,64.0,45,normal,0
1,tcp,domain_u,SF,457.0,41.0,1,0,0,2,0,0,84,31,0.038627026009330295,23.0,134,land,1
0,tcp,domain_u,RSTO,216.0,87.0,1,0,0,1,0,0,89,3,0.12882683140991444,52.0,25,land,1
0,tcp,http,S0,14960.0,51345.0,0,0,0,26,0,1,7,92,0.11502663693438371,83.0,5,normal,0
5,tcp,http,S0,9007.0,8616.0,0,0,0,20,0,1,5,112,0.10153271611454887,8.0,40,normal,0
0,tcp,smtp,REJ,428.0,54.0,0,0,0,4,3,0,490,377,0.8763476543880395,77.0,203,neptune,1
5,udp,http,RSTO,37985.0,10621.0,0,0,0,24,0,1,47,31,0.03467951027406457,46.0,179,normal,0
0,icmp,private,S0,429.0,85.0,0,5,0,3,0,0,444,348,0.8841117864124962,13.0,215,pod,1
0,icmp,smtp,S0,37.0,20.0,0,0,0,2,0,1,441,440,0.8906305324145185,24.0,207,back,1
0,icmp,smtp,REJ,423.0,33.0,0,2,0,0,0,0,343,210,0.8031305550903197,43.0,215,pod,1
0,udp,private,S0,398.0,88.0,0,0,0,4,0,0,419,379,0.9144135335994068,53.0,235,back,1
4,tcp,other,SF,41611.0,12722.0,0,0,0,26,0,0,82,56,0.13654971647244762,75.0,19,normal,0
0,tcp,http,SF,15973.0,15357.0,0,0,0,4,0,1,84,6,0.13458215508628318,96.0,130,normal,0
0,tcp,private,REJ,184.0,69.0,0,5,0,3,0,1,499,328,0.9240221943069316,92.0,213,teardrop,1
2,tcp,other,SF,15357.0,26266.0,0,0,0,26,0,1,2,76,0.1431356407298434,3.0,93,normal,0
0,icmp,smtp,S0,274.0,68.0,0,5,0,3,0,0,312,214,0.9230039843631094,28.0,212,pod,1
5,tcp,http,SF,57403.375,55216.0,0,0,0,10,0,1,18,80,0.09076179677873877,39.0,147,normal,0
2,icmp,http,SF,56203.0,21426.0,0,0,0,24,0,1,72,106,0.014001772443019311,19.0,199,normal,0
0,tcp,domain_u,RSTO,529.0,66.0,0,0,0,2,0,1,324,125,0.14736966977755142,158.5,89,ipsweep,1
3,tcp,http,SF,30079.0,1356.0,0,0,0,20,0,1,23,33,0.01374171952785394,6.0,101,normal,0
0,tcp,domain_u,SF,187.0,46.0,0,0,0,3,0,0,422,66,0.04042412904117308,158.5,135,ipsweep,1
0,udp,domain_u,SF,599.0,93.0,0,0,0,3,0,0,473,127,0.025548566028948748,158.5,151,portsweep,1
0,tcp,http,S0,115.0,87.0,0,1,0,4,0,1,413,493,0.9021246800655639,59.0,222,teardrop,1
0,icmp,private,S0,498.0,16.0,0,1,0,2,0,0,494,450,0.8051154150937738,5.0,215,pod,1
0,icmp,domain_u,S0,62.0,48.0,0,0,0,4,0,0,321,237,0.9569042328648807,42.0,250,smurf,1
0,udp,smtp,SF,440.0,49.0,1,0,0,3,0,0,88,8,0.006915577743336443,60.0,58,land,1
1,tcp,http,SH,31504.0,37842.0,0,0,0,9,0,1,36,131,0.0187477062665594,2.0,132,normal,0
0,tcp,private,REJ,586.0,89.0,0,0,0,3,4,1,294,229,0.7926251521735689,55.0,203,neptune,1
0,icmp,other,S0,378.0,4.0,0,0,0,1,0,0,250,329,0.9546161180364379,23.0,243,smurf,1
0,tcp,http,RSTO,294.0,12.0,0,0,0,4,3,1,443,284,0.794629152932485,85.0,252,neptune,1
0,tcp,private,RSTO,231.0,62.0,0,0,0,2,5,0,318,324,0.8245400773809903,56.0,250,neptune,1
2,tcp,http,SF,38988.0,13384.0,0,0,0,5,0,1,14,107,0.024999273684428273,5.0,167,normal,0
0,icmp,private,S0,393.0,67.0,0,0,0,3,0,0,211,437,0.7863151039909466,43.0,239,smurf,1
1,tcp,domain_u,S0,275.0,44.0,0,0,0,3,0,0,406,464,0.7969577121045776,95.0,240,back,1
3,tcp,http,SH,4788.0,39846.0,0,0,0,2,0,1,49,6,0.10152200992737151,60.0,2,normal,0
0,tcp,http,SF,98.0,58.0,0,0,0,0,3,1,25,104,0.08056426852298504,90.0,22,warezclient,1
0,icmp,private,RSTO,411.0,98.0,0,5,0,4,0,1,391,346,0.9089640467832749,14.0,219,pod,1
0,icmp,domain_u,S0,227.0,94.0,0,0,0,2,0,0,371,292,0.904338429610479,34.0,246,back,1
0,icmp,other,RSTO,413.0,79.0,0,0,0,3,0,0,470,313,0.8851433874861021,26.0,231,smurf,1
0,tcp,smtp,RSTO,313.0,97.0,0,5,0,4,0,0,426,243,0.8111408882401141,43.0,223,teardrop,1
5,icmp,other,RSTO,34076.0,57964.0,0,0,0,24,0,1,42,109,0.07229677400992195,41.0,167,normal,0
0,udp,domain_u,S0,61.0,95.0,0,0,0,3,0,0,443,272,0.8625760623440127,10.0,222,back,1
1,tcp,http,SF,11330.0,38997.0,0,0,0,23,0,1,64,26,0.09537850865729867,37.0,179,normal,0
0,tcp,private,SF,451.0,7.0,1,0,0,2,0,1,33,40,0.1095458086547863,81.0,152,land,1
2,icmp,other,SF,408.0,29.0,0,0,0,3,0,0,241,79,0.1468386231570505,158.5,151,ipsweep,1
5,tcp,dns,SF,57403.375,20748.0,0,0,0,26,0,0,39,92,0.014666531305019586,70.0,164,normal,0
5,udp,dns,SF,42494.0,17759.0,0,0,0,12,0,1,6,95,0.04833786621737541,80.0,49,normal,0
0,udp,private,S0,570.0,50.0,0,4,0,1,0,0,218,470,0.9398666475391977,40.0,214,teardrop,1
2,tcp,dns,SF,6026.0,45443.0,0,0,0,14,0,1,47,59,0.09688084304000058,95.0,136,normal,0
0,tcp,private,SF,337.0,79.0,1,0,0,4,0,0,46,82,0.07742891354167718,2.0,179,land,1
3,tcp,dns,REJ,3060.0,44278.0,0,0,0,8,0,1,67,35,0.028361469155609907,97.0,123,normal,0
1,tcp,http,S0,42130.0,48237.0,0,0,0,16,0,1,53,111,0.03162982666070669,11.0,45,normal,0
0,tcp,other,SH,203.0,73.0,0,0,0,2,0,0,265,70,0.14526565045822,158.5,1,portsweep,1
0,icmp,domain_u,S0,192.0,87.0,0,2,0,2,0,1,263,286,0.8522448781881081,40.0,212,pod,1
0,tcp,other,REJ,358.0,70.0,0,0,0,2,0,0,339,245,0.9650874978012025,14.0,218,back,1
5,tcp,other,SF,20429.0,49531.0,0,0,0,19,0,1,39,101,0.0002931228360235072,13.0,177,normal,0
0,icmp,domain_u,S0,253.0,19.0,0,3,0,0,0,0,413,462,0.7506955491553132,42.0,217,pod,1
0,icmp,private,S0,283.0,76.0,0,0,0,2,0,0,485,209,0.983825337526882,88.0,252,smurf,1
1,icmp,http,REJ,217.0,28.0,0,0,0,0,0,1,272,284,0.865733576776133,13.0,232,smurf,1
0,icmp,domain_u,RSTO,572.0,9.0,0,2,2,0,0,0,396,297,0.7935885392275006,8.0,213,pod,1
0,icmp,private,S0,551.0,8.0,0,0,0,0,0,0,299,362,0.7957521771141783,98.0,252,smurf,1
0,icmp,http,S0,181.0,70.0,0,0,0,4,4,0,212,303,0.8353037566755973,78.0,214,neptune,1
5,tcp,http,SF,11777.0,55128.0,0,0,0,3,0,1,98,33,0.06404160606947194,82.0,184,normal,0
0,tcp,smtp,S0,222.0,32.0,0,2,0,0,0,0,232,388,0.8263772881867482,94.0,247,teardrop,1
1,udp,http,REJ,49252.0,3087.0,0,0,0,18,0,1,61,18,0.12265975086253748,27.0,186,normal,0
0,icmp,private,RSTO,422.0,79.0,0,1,0,3,0,1,273,403,0.8004842310232165,63.0,200,pod,1
3,udp,http,SF,34101.0,45636.0,0,0,1,24,0,1,32,30,0.035829854823070474,60.0,85,normal,0
1,icmp,other,S0,138.0,3.0,0,0,0,1,0,0,324,508,0.920252036622714,40.0,252,smurf,1
0,udp,private,RSTO,202.0,61.0,0,2,0,0,0,0,390,406,0.8938977852204681,30.0,230,teardrop,1
1,icmp,other,REJ,27165.0,58327.75,0,0,0,24,0,1,11,140,0.06587848863123479,69.0,83,normal,0
0,tcp,http,SF,17411.0,46163.0,0,0,0,3,0,1,80,14,0.12410879125005242,60.0,194,normal,0
2,tcp,http,S0,11118.0,8096.0,0,0,0,20,0,1,44,104,0.122332979336795,85.0,135,normal,0
0,icmp,http,S0,395.0,22.0,0,0,0,2,0,0,426,435,0.7885998469588357,79.0,242,smurf,1
0,udp,private,S0,425.0,89.0,0,0,0,3,0,0,330,440,0.7603528026757305,48.0,209,back,1
4,udp,dns,RSTO,56370.0,22539.0,0,0,0,23,0,0,95,13,0.14190091437345753,55.0,72,normal,0
1,tcp,other,S0,505.0,48.0,0,3,0,2,0,1,379,376,0.7792259584571746,16.0,239,teardrop,1
0,udp,ftp,SF,5291.0,23377.0,0,0,0,20,0,1,4,81,0.05386571419103726,1.0,60,normal,0
0,tcp,private,RSTO,405.0,21.0,0,0,0,2,6,1,410,424,0.7628083006987885,17.0,255,neptune,1
1,tcp,other,SF,568.0,66.0,0,0,0,1,4,1,74,101,0.029210432192517486,94.0,179,warezclient,1
3,tcp,dns,SF,32976.0,11212.0,0,0,0,14,0,1,91,69,0.07967341114789442,72.0,12,normal,0
0,tcp,http,S0,230.0,51.0,0,0,0,1,2,1,486,337,0.7714251945679785,74.0,225,neptune,1
1,udp,smtp,SH,13463.0,24051.0,0,0,0,3,0,0,69,142,0.025126989152193222,83.0,193,normal,0
0,tcp,other,SF,1178.0,45527.0,0,0,0,3,0,1,99,127,0.10268000201599234,19.0,154,normal,0
5,tcp,http,S0,20307.0,12610.0,0,0,0,11,0,1,52,82,0.005692614941720281,59.0,97,normal,0
2,udp,http,SF,18674.0,53958.0,0,0,0,17,0,1,34,91,0.004206229689867169,20.0,133,normal,0
0,icmp,smtp,S0,577.0,63.0,0,0,0,0,0,1,287,384,0.821486560973663,11.0,208,smurf,1
0,tcp,other,S0,269.0,29.0,0,0,0,3,2,0,367,246,0.9127402032867397,96.0,208,neptune,1
0,tcp,other,REJ,388.0,12.0,0,0,0,1,1,0,286,375,0.8846768716723269,32.0,240,neptune,1
5,tcp,ssh,SF,20337.0,5852.0,0,0,0,17,0,1,15,13,0.0021907088471977477,76.0,11,normal,0
0,tcp,http,SF,36712.0,56393.0,0,0,0,0,0,0,33,99,0.011691269077503246,13.0,107,normal,0
0,icmp,domain_u,RSTO,588.0,45.0,0,5,0,2,0,0,481,422,0.9647293501992904,22.0,239,pod,1
0,tcp,domain_u,SF,338.0,97.0,0,0,0,0,0,0,490,86,0.015520815427911132,158.5,87,portsweep,1
5,tcp,smtp,SF,17826.0,21586.0,0,0,0,14,0,1,28,3,0.049741225931960266,47.0,157,normal,0
0,icmp,private,SF,34.0,86.0,1,0,0,1,0,0,84,50,0.08406604793892856,51.0,186,land,1
