duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,count,srv_count,serror_rate,dst_host_count,dst_host_srv_count,attack_label,target
0,icmp,http,S0,460,36,0,2,0,4,0,0,272,468,0.9337442655179069,2,227,pod,1
3,icmp,http,RSTO,34603,37063,0,0,0,4,0,1,63,111,0.03152047057669282,84,81,normal,0
0,tcp,private,S0,215,36,0,0,0,3,5,0,311,220,0.9223542996580516,99,200,neptune,1
7,udp,http,REJ,45761,43634,0,0,0,27,0,1,21,28,0.08492744386507019,19,5,normal,0
4,tcp,smtp,REJ,10676,44784,0,0,0,22,0,1,64,48,0.04155726668991635,59,114,normal,0
7,tcp,other,RSTO,44818,58065,0,0,0,13,0,1,32,53,0.05143717308799654,75,10,normal,0
1,udp,http,SF,59916,20905,0,0,0,14,0,1,64,63,0.11802061115210283,70,178,normal,0
0,tcp,http,SF,7617,6459,0,0,0,25,0,1,41,142,0.025330886868324735,23,194,normal,0
10,udp,dns,SF,2837,46226,0,0,0,7,0,1,83,115,0.08085483701936368,75,188,normal,0
1,udp,private,S0,461,45,0,0,0,2,1,0,438,296,0.9489498632621612,99,218,neptune,1
0,tcp,private,S0,285,52,0,0,0,4,1,0,267,271,0.9906061623241172,93,221,neptune,1
5,udp,smtp,SF,21433,22222,0,0,1,6,0,1,18,123,0.1053428805687366,57,119,normal,0
0,tcp,domain_u,S0,555,97,0,0,0,1,0,1,258,459,0.8323709051337119,29,221,back,1
10,tcp,http,SF,51303,40899,0,0,0,29,0,1,80,73,0.10462497623973896,16,189,normal,0
0,udp,other,S0,82,90,0,0,0,4,4,0,369,314,0.9664783411441851,97,218,neptune,1
0,tcp,http,SF,22529,12588,0,0,0,9,0,1,77,122,0.09180393957611181,17,23,normal,0
1,tcp,other,REJ,32879,46494,0,0,0,19,0,1,96,78,0.08740985451491978,35,160,normal,0
0,icmp,other,RSTO,521,60,0,0,0,2,0,1,218,260,0.8759059005461213,49,217,smurf,1
0,icmp,other,S0,25,93,0,0,0,0,0,0,458,414,0.7708538718110326,37,213,smurf,1
0,udp,domain_u,REJ,250,3,1,0,0,0,0,0,78,46,0.041705402889305805,19,156,land,1
0,icmp,private,S0,214,1,0,0,0,3,0,0,252,508,0.9012995043179357,84,214,smurf,1
0,tcp,private,SF,319,22,0,0,0,2,0,0,432,70,0.11351782885377518,240,183,portsweep,1
1,tcp,other,SF,33977,8172,0,0,2,10,0,0,50,57,0.13407452796420408,3,133,normal,0
3,tcp,other,S0,45700,51827,0,0,0,5,0,1,24,134,0.014771785953046523,71,99,normal,0
3,tcp,other,SF,7979,19720,0,0,0,14,0,1,61,119,0.04191204204451333,51,50,normal,0
14,udp,other,SF,47569,11717,0,0,0,10,0,1,80,39,0.017024105024025443,25,138,normal,0
0,udp,private,RSTO,338,10,0,0,0,2,2,0,208,422,0.8564610692192367,94,210,neptune,1
0,icmp,private,S0,227,35,0,0,0,2,0,0,393,453,0.764666683756707,51,242,smurf,1
6,tcp,http,RSTO,58625,35309,0,0,0,21,0,1,93,74,0.1206131714292636,43,33,normal,0
0,icmp,http,SF,365,14,0,0,0,2,3,0,51,52,0.02345170896993633,80,59,warezclient,1
0,tcp,private,REJ,433,66,0,0,0,2,0,0,447,288,0.8732454550971338,9,202,back,1
0,udp,http,SF,15168,51712,0,0,1,18,0,0,57,103,0.0018128510512654072,85,194,normal,0
3,udp,ftp,S0,54204,38802,0,0,0,4,0,1,69,38,0.1244649991023802,52,10,normal,0
3,tcp,http,S0,45579,38551,0,0,0,3,0,1,14,71,0.01619139076024793,44,155,normal,0
0,tcp,other,SF,38353,13069,0,0,0,0,0,1,24,111,0.06665903162961104,12,55,normal,0
5,udp,other,SF,49212,36616,0,0,0,15,0,0,10,74,0.0540371164267687,14,36,normal,0
0,tcp,domain_u,S0,186,64,0,0,0,1,1,0,281,370,0.8845238669781124,39,248,neptune,1
4,tcp,http,SF,47392,39806,0,0,0,19,0,1,45,36,0.06922166896937527,2,54,normal,0
1,udp,other,RSTO,15217,5431,0,0,0,17,0,1,54,50,0.005899331038568816,62,31,normal,0
0,udp,domain_u,SF,320,8,0,0,0,3,0,0,503,72,0.05465936785399613,239,42,ipsweep,1
0,icmp,domain_u,S0,192,31,0,1,0,0,0,0,488,334,0.7936952539761216,28,215,pod,1
0,tcp,private,SF,253,76,0,0,0,0,2,0,93,40,0.09114980612055665,51,148,warezclient,1
3,tcp,other,SF,45127,53741,0,0,0,11,0,1,98,51,0.08220508348991865,24,140,normal,0
1,tcp,ftp,SF,12133,38602,0,0,0,3,0,1,66,90,0.06813982346477152,51,103,normal,0
0,icmp,private,S0,551,56,0,0,0,2,0,0,385,404,0.8383127864315778,83,230,smurf,1
0,tcp,dns,SF,44956,59780,0,0,0,12,0,1,55,2,0.013383313820122299,14,175,normal,0
5,tcp,http,REJ,25160,6511,0,0,0,26,0,0,48,110,0.04644385504280854,19,124,normal,0
0,icmp,http,S0,355,76,0,1,0,1,0,0,423,277,0.9379357905557342,38,217,pod,1
0,icmp,smtp,RSTO,426,25,0,0,0,0,0,0,410,504,0.8091911880292801,23,201,smurf,1
0,tcp,domain_u,S0,391,88,0,0,0,0,2,0,357,357,0.8328838113039703,46,217,neptune,1
0,tcp,domain_u,S0,221,71,0,0,1,0,1,0,259,221,0.8577318695092587,16,230,neptune,1
0,tcp,private,S0,102,29,0,0,0,4,2,1,323,443,0.8477013527459899,71,219,neptune,1
1,icmp,smtp,SF,16730,48757,0,0,0,25,0,1,85,51,0.05402691634729843,17,53,normal,0
3,tcp,other,SF,28365,38709,0,0,0,12,0,1,72,71,0.09703482127637383,30,159,normal,0
3,udp,http,SF,18510,43390,0,0,0,14,0,1,10,21,0.12184618072786628,8,181,normal,0
12,icmp,other,SF,3954,28107,0,0,0,13,0,0,53,58,0.12409097489471135,38,57,normal,0
0,tcp,other,SF,168,63,0,0,0,0,0,0,284,23,0.020773714640105106,237,143,portsweep,1
0,icmp,private,S0,591,34,0,0,0,1,0,0,354,224,0.9374441210164677,11,253,smurf,1
0,icmp,domain_u,REJ,71,21,0,3,0,1,0,0,265,264,0.9240308493749498,53,243,pod,1
14,tcp,ssh,SF,28313,58781,0,0,0,15,0,1,69,42,0.10444161435141934,39,59,normal,0
7,tcp,http,SF,59303,53294,0,0,0,27,0,1,50,42,0.14603046020496488,29,65,normal,0
1,tcp,http,SF,17561,44727,0,0,0,15,0,1,25,92,0.019083120427635714,49,21,normal,0
9,tcp,other,S0,54254,34031,0,0,0,27,0,1,26,96,0.0692535773371577,62,142,normal,0
2,tcp,dns,SF,14066,58338,0,0,0,0,0,0,38,148,0.01170645275555473,65,82,normal,0
0,udp,http,S0,596,19,0,3,0,4,0,0,346,301,0.8904581632646261,29,254,teardrop,1
2,icmp,http,S0,517,55,0,2,0,1,0,0,485,240,0.9174601885121503,74,250,pod,1
1,tcp,other,RSTO,198,95,0,0,0,2,6,0,471,395,0.9562919295193983,72,240,neptune,1
0,tcp,private,RSTO,337,65,0,0,0,1,6,0,275,361,0.9001535089200203,31,229,neptune,1
0,tcp,other,SF,37,14,0,0,0,3,6,1,17,49,0.1458571748866611,80,195,warezclient,1
1,tcp,http,SF,9545,29776,0,0,0,29,0,1,53,91,0.005289070685431568,6,65,normal,0
1,udp,http,SF,6212,1434,0,0,0,8,0,1,36,140,0.026716263211892844,98,25,normal,0
6,tcp,ftp,SH,6083,27630,0,0,0,18,0,1,97,40,0.08193275945351779,78,94,normal,0
0,tcp,http,REJ,426,33,0,3,0,4,0,0,249,429,0.8074776267755917,95,202,teardrop,1
0,udp,domain_u,SF,194,34,0,0,0,1,0,0,474,92,0.12364022094110003,243,141,ipsweep,1
6,udp,ftp,SF,27706,10725,0,0,0,9,0,0,12,120,0.04468271431138701,14,120,normal,0
0,tcp,private,S0,540,55,1,0,0,1,0,1,70,132,0.05028541369625817,16,104,land,1
0,tcp,private,S0,388,82,0,0,0,1,0,0,436,212,0.9720733389240226,41,202,back,1
1,tcp,http,S0,20748,25537,0,0,0,1,0,1,26,42,0.06311814614498126,84,107,normal,0
2,tcp,http,SF,4851,20822,0,0,0,28,0,1,41,140,0.13137424913689527,42,128,normal,0
0,tcp,smtp,REJ,102,43,0,0,0,1,1,0,378,273,0.8587483166413299,22,236,neptune,1
0,tcp,private,REJ,404,57,0,0,0,0,0,0,423,22,0.12766946826414471,207,20,portsweep,1
17,icmp,ftp,REJ,29371,46654,0,0,0,20,0,1,87,68,0.012592896980126483,42,106,normal,0
0,tcp,other,S0,132,99,0,3,0,4,0,0,418,300,0.9917715250525734,44,226,teardrop,1
1,tcp,http,SF,49225,21112,0,0,0,9,0,1,94,114,0.14193318463129503,83,9,normal,0
1,tcp,http,REJ,401,5,0,2,0,2,0,0,492,447,0.7762489064928061,80,231,teardrop,1
1,tcp,private,RSTO,34,3,0,0,0,1,3,0,364,449,0.7629942147510665,77,203,neptune,1
0,icmp,domain_u,S0,591,68,0,0,0,2,0,0,349,246,0.9337439131212308,60,200,smurf,1
0,tcp,private,S0,343,13,0,0,0,1,0,0,263,386,0.8461464551956711,70,224,back,1
1,tcp,private,S0,483,40,0,0,0,4,0,0,418,264,0.8211256848209593,96,217,back,1
0,tcp,domain_u,SF,520,46,1,0,0,4,0,1,90,60,0.0929796617433614,58,122,land,1
1,tcp,http,SF,859,13237,0,0,0,14,0,1,29,31,0.011980435389125016,47,134,normal,0
0,icmp,http,REJ,544,52,0,4,0,1,0,0,273,257,0.8401140483324483,22,239,pod,1
10,tcp,http,SF,960,55698,0,0,0,20,0,1,69,6,0.09850123924065453,21,188,normal,0
0,tcp,domain_u,RSTO,580,12,0,0,0,3,2,0,505,307,0.8499802851536875,91,201,neptune,1
0,tcp,private,S0,137,65,0,0,0,0,6,1,239,403,0.8449034274792774,78,204,neptune,1
1,tcp,domain_u,S0,130,14,0,0,0,0,3,1,363,482,0.9444508282973938,37,225,neptune,1
0,udp,http,RSTO,398,79,0,0,0,0,4,0,366,383,0.9539770975763667,30,229,neptune,1
0,udp,private,SF,250,98,0,0,0,2,0,0,215,23,0.12960498674026064,238,91,ipsweep,1
3,tcp,smtp,SF,38808,55461,0,0,0,8,0,0,60,48,0.0944559087465723,26,149,normal,0
2,icmp,http,REJ,420,83,0,3,0,0,0,0,318,216,0.909811398253555,8,250,pod,1
15,tcp,dns,SH,4608,49461,0,0,1,17,0,1,87,148,0.10427261030325419,51,182,normal,0
13,udp,smtp,S0,2055,611,0,0,0,22,0,0,27,87,0.039464569145940355,50,85,normal,0
11,tcp,http,REJ,27985,16654,0,0,0,21,0,1,64,87,0.13269493698047222,73,165,normal,0
0,tcp,domain_u,SF,161,16,0,0,0,1,2,0,13,117,0.0992724643213158,19,46,warezclient,1
0,tcp,http,S0,360,16,1,0,0,2,0,1,86,36,0.132946291580378,63,47,land,1
1,tcp,http,SF,228,83,1,0,0,3,0,0,11,110,0.10947174146510537,47,97,land,1
2,icmp,smtp,SF,115,19,0,0,0,1,0,1,437,45,0.05913698365025505,244,14,ipsweep,1
10,tcp,other,SF,47610,12066,0,0,0,26,0,0,93,86,0.12233038099459145,86,118,normal,0
1,tcp,http,SF,37858,23397,0,0,0,2,0,1,79,87,0.12243929231578858,26,113,normal,0
0,icmp,private,REJ,314,14,0,3,0,4,0,0,456,283,0.9213194951590298,82,230,pod,1
0,tcp,other,S0,329,56,0,0,0,0,4,0,351,214,0.7810255908584736,4,205,neptune,1
1,tcp,other,REJ,285,44,0,0,0,0,5,0,240,286,0.7531421725880254,80,228,neptune,1
10,tcp,other,SF,39485,31598,0,0,0,0,0,1,55,21,0.07228075421599373,37,100,normal,0
0,icmp,private,S0,455,87,0,0,0,2,0,0,339,488,0.9908530422421584,91,213,smurf,1
0,icmp,smtp,REJ,274,19,0,0,0,4,0,0,392,464,0.9385542126803108,32,252,smurf,1
0,tcp,other,S0,59317,16089,0,0,0,1,0,1,28,48,0.113142950772696,61,141,normal,0
0,tcp,private,S0,442,5,0,0,0,0,3,0,414,423,0.9842387372567606,29,221,neptune,1
0,icmp,domain_u,RSTO,35,17,0,0,0,4,0,0,258,398,0.8540386398393833,64,212,smurf,1
0,icmp,domain_u,REJ,67,85,0,0,0,1,0,0,271,289,0.7600706525470393,3,232,smurf,1
11,tcp,other,SF,34108,35403,0,0,0,16,0,1,89,74,0.1413507680153029,4,8,normal,0
0,tcp,http,S0,359,84,0,3,0,4,0,0,333,393,0.9570903462390783,65,252,teardrop,1
0,icmp,http,SF,26954,47236,0,0,0,21,0,1,35,109,0.06537740395296376,10,164,normal,0
1,tcp,other,REJ,5074,17119,0,0,0,28,0,1,1,100,0.09860444198005917,26,61,normal,0
0,tcp,domain_u,S0,481,10,0,3,0,1,0,0,339,275,0.9178888183835496,89,232,teardrop,1
0,icmp,private,S0,288,17,0,0,0,2,0,0,220,203,0.951123080422635,40,243,smurf,1
3,icmp,smtp,RSTO,46665,32066,0,0,0,27,0,1,93,88,0.001965815533227666,21,26,normal,0
0,icmp,smtp,S0,211,54,0,4,0,0,0,1,347,230,0.7722383598619844,79,223,pod,1
0,icmp,domain_u,S0,574,94,0,0,0,0,0,0,311,423,0.9366469225494414,30,226,smurf,1
0,tcp,private,S0,71,27,0,4,1,2,0,1,475,427,0.8566314646159461,56,231,teardrop,1
0,tcp,http,RSTO,289,87,0,1,0,2,0,0,294,240,0.9775413855384155,27,219,teardrop,1
0,icmp,private,RSTO,366,35,0,0,0,2,0,0,363,334,0.8132873748257818,93,248,smurf,1
0,udp,private,S0,26,23,0,0,0,4,3,0,223,393,0.8658213164315463,50,218,neptune,1
2,icmp,other,S0,14383,36838,0,0,0,7,0,1,55,22,0.0666571053702833,67,101,normal,0
15,tcp,ssh,SF,24071,16512,0,0,0,0,0,0,52,15,0.024904947004986775,16,134,normal,0
0,udp,http,S0,564,36,0,0,0,4,4,1,408,259,0.8067160306903948,21,253,neptune,1
0,icmp,other,S0,454,12,0,0,0,0,0,0,425,502,0.9321561814523821,43,208,smurf,1
1,tcp,http,S0,471,15,0,0,0,3,6,0,380,256,0.7949843320284325,77,228,neptune,1
4,tcp,ssh,SF,23896,2331,0,0,0,4,0,1,67,96,0.11023738562146394,89,66,normal,0
13,tcp,other,SF,19310,29785,0,0,0,7,0,1,44,13,0.013376645758926997,67,86,normal,0
0,tcp,private,RSTO,325,49,0,0,0,3,5,0,286,401,0.9550820184292436,86,241,neptune,1
3,tcp,http,REJ,52564,43007,0,0,0,20,0,0,72,53,0.1099738374655089,78,2,normal,0
1,udp,private,RSTO,502,70,0,4,0,2,0,0,446,467,0.7760968526026459,46,230,teardrop,1
4,udp,other,S0,30535,41466,0,0,0,11,0,0,70,116,0.06706439643116913,27,79,normal,0
1,icmp,other,REJ,160,89,0,0,0,0,0,0,500,458,0.9592877233638727,23,215,smurf,1
0,udp,domain_u,SF,194,72,0,0,0,2,6,0,66,68,0.14038460900398056,69,194,warezclient,1
3,tcp,http,SF,41306,21016,0,0,0,28,0,1,21,54,0.07612147907468682,2,130,normal,0
0,tcp,http,S0,12,23,0,0,0,0,5,1,417,379,0.9622690002487074,83,236,neptune,1
0,icmp,http,SF,39770,32324,0,0,0,11,0,1,33,95,0.14301607516122342,27,52,normal,0
0,icmp,other,S0,354,84,0,0,0,0,0,0,463,277,0.8401850735779732,10,247,smurf,1
0,icmp,domain_u,REJ,245,52,0,0,0,2,0,0,379,368,0.8761512340315113,90,250,smurf,1
0,udp,smtp,RSTO,87,85,0,0,0,2,1,0,481,449,0.8927859692882014,98,237,neptune,1
0,udp,domain_u,S0,438,38,0,0,0,2,6,0,443,340,0.9437108163004864,66,224,neptune,1
0,tcp,private,RSTO,420,18,1,0,0,4,0,0,23,89,0.07157167488834167,20,128,land,1
3,tcp,other,RSTO,38197,51572,0,0,0,25,0,0,82,4,0.062481890716085925,49,33,normal,0
2,udp,other,RSTO,31932,46711,0,0,0,29,0,1,89,60,0.030593981706798116,38,179,normal,0
0,udp,domain_u,REJ,6,44,1,0,0,0,0,0,93,103,0.03328371137876103,34,127,land,1
1,icmp,domain_u,REJ,499,31,0,0,1,2,0,0,234,469,0.9349177980066781,60,210,smurf,1
1,tcp,other,RSTO,245,4,1,0,0,4,0,1,20,102,0.09470019125377524,74,64,land,1
0,icmp,smtp,S0,345,75,0,0,0,0,0,0,433,353,0.7724080917811197,5,227,smurf,1
0,udp,private,RSTO,203,5,0,0,0,3,0,1,343,393,0.810215257863481,76,246,back,1
0,udp,private,S0,481,81,0,0,0,4,5,1,282,400,0.9193338053192668,54,210,neptune,1
0,tcp,other,REJ,479,6,0,2,0,0,0,0,367,249,0.876192159398336,17,216,teardrop,1
0,tcp,domain_u,SF,93,82,0,0,0,1,6,1,42,116,0.08953835410604835,99,2,warezclient,1
0,icmp,other,S0,309,14,0,0,0,4,0,0,290,237,0.8483601558868188,58,225,smurf,1
14,tcp,other,SF,29683,35343,0,0,0,0,0,1,94,52,0.1408286084088024,34,68,normal,0
0,udp,ftp,REJ,28315,247,0,0,0,18,0,1,53,99,0.020849249931766095,33,44,normal,0
13,tcp,other,SF,22354,40026,0,0,0,0,0,1,10,93,0.09736454067555782,22,50,normal,0
2,tcp,ftp,SH,53242,12105,0,0,0,25,0,1,72,51,0.024975505215063348,95,84,normal,0
9,udp,ssh,SF,40817,8397,0,0,0,9,0,0,66,69,0.1476347668808989,86,111,normal,0
0,icmp,private,S0,116,73,0,0,0,0,0,0,252,434,0.768503341360213,47,227,smurf,1
0,icmp,smtp,RSTO,108,39,0,0,0,0,0,0,284,332,0.7978741597560373,4,238,smurf,1
0,tcp,smtp,S0,492,64,0,0,0,0,1,0,254,411,0.9924672149114437,36,206,neptune,1
0,icmp,private,REJ,599,34,0,0,0,2,0,0,206,495,0.9958729444630168,39,227,smurf,1
0,tcp,http,SF,27942,52692,0,0,0,27,0,1,94,124,0.06367859609822804,40,58,normal,0
4,tcp,dns,SF,38745,50168,0,0,0,19,0,1,30,11,0.14659659522555754,69,42,normal,0
1,icmp,http,SF,23125,12220,0,0,0,7,0,1,96,37,0.07602043534868463,14,178,normal,0
0,tcp,private,S0,515,21,0,0,0,2,1,0,267,442,0.7703577566768403,17,249,neptune,1
2,tcp,http,REJ,2296,5072,0,0,0,4,0,1,76,114,0.010218213954031784,54,186,normal,0
3,tcp,ssh,SF,5772,19116,0,0,0,10,0,1,26,149,0.010794704234361695,75,147,normal,0
0,icmp,private,S0,412,87,0,0,0,1,6,0,451,362,0.8676105079831625,97,215,neptune,1
0,tcp,private,RSTO,503,19,0,0,0,2,0,0,212,382,0.928217295722896,93,224,back,1
0,tcp,ftp,REJ,12885,46679,0,0,0,25,0,1,73,76,0.10781830847289424,67,152,normal,0
0,icmp,domain_u,REJ,153,94,0,0,0,2,0,1,455,502,0.854235626602122,70,212,smurf,1
0,icmp,http,S0,223,96,0,5,0,4,0,0,270,250,0.7713831158117259,84,229,pod,1
0,udp,other,S0,597,35,0,5,0,1,0,1,424,484,0.9054080516278099,75,203,teardrop,1
0,tcp,private,SH,552,17,0,0,0,2,2,0,59,71,0.02375774314352343,96,34,warezclient,1
14,tcp,dns,SF,25203,18969,0,0,0,10,0,1,73,25,0.11263471768685383,31,109,normal,0
6,udp,ssh,SF,19672,53332,0,0,0,12,0,1,88,113,0.08194450453356107,34,39,normal,0
0,tcp,other,SF,159,68,1,0,0,0,0,0,76,81,0.01800687010535229,72,132,land,1
0,icmp,private,S0,50,81,0,0,0,0,5,0,400,355,0.8502308532356565,6,250,neptune,1
0,icmp,other,S0,279,8,0,0,0,2,0,1,492,257,0.8743317810117124,16,240,smurf,1
0,icmp,smtp,S0,171,41,0,2,0,2,0,0,248,232,0.9990746404057683,3,243,pod,1
0,icmp,smtp,S0,331,94,0,1,0,0,0,1,292,271,0.9789264666826258,40,216,pod,1
0,udp,other,SH,595,70,0,0,0,2,4,0,18,107,0.04987193881689723,50,73,warezclient,1
0,tcp,http,S0,292,78,0,0,0,1,0,0,353,1,0.027761457637213622,209,34,ipsweep,1
0,icmp,domain_u,REJ,65,3,0,1,0,1,0,0,316,490,0.999894289786822,29,207,pod,1
0,tcp,other,SF,50740,24416,0,0,0,8,0,0,37,106,0.1493510575256553,31,32,normal,0
0,tcp,smtp,SF,343,71,1,0,0,4,0,1,31,48,0.1031729918227041,40,47,land,1
3,tcp,dns,SF,52654,5046,0,0,0,0,0,1,9,138,0.13412017993364725,70,136,normal,0
2,tcp,other,SF,29470,44236,0,0,0,22,0,1,96,45,0.14981924049732792,43,23,normal,0
0,udp,http,RSTO,135,68,1,0,0,0,0,0,19,18,0.02195221922451575,92,45,land,1
4,tcp,http,SF,53453,33574,0,0,0,19,0,1,53,59,0.12627391559912518,88,176,normal,0
11,udp,other,SF,43564,25292,0,0,0,20,0,0,42,81,0.006949281336374974,14,83,normal,0
3,tcp,other,RSTO,44680,42268,0,0,0,26,0,1,3,15,0.09662890266223872,31,115,normal,0
0,tcp,http,S0,392,14,0,0,0,1,0,0,370,476,0.7929057907050792,26,236,back,1
0,tcp,private,RSTO,543,50,0,0,0,4,6,0,395,446,0.9022493541536352,72,254,neptune,1
1,icmp,other,S0,253,49,0,2,0,4,0,0,253,380,0.9232157475496225,24,207,pod,1
0,udp,http,RSTO,6016,50190,0,0,0,24,0,0,84,57,0.04166633823056262,65,90,normal,0
0,tcp,domain_u,RSTO,6,82,0,4,0,1,0,0,466,279,0.8025623256475243,10,200,teardrop,1
0,udp,private,REJ,438,24,0,5,0,4,0,1,393,269,0.7675046188821582,58,209,teardrop,1
2,tcp,other,SF,58523,53317,0,0,0,25,0,0,96,85,0.1401082524074062,96,62,normal,0
2,tcp,other,S0,3,67,0,0,0,3,3,0,203,281,0.9529090514365789,63,218,neptune,1
6,tcp,other,RSTO,32175,31193,0,0,0,4,0,0,53,113,0.10692468362289405,8,85,normal,0
0,tcp,http,SF,306,71,0,0,0,3,0,0,251,117,0.06826608447708842,226,136,portsweep,1
0,icmp,private,S0,461,92,0,0,0,0,0,0,243,226,0.9785534729012806,19,206,smurf,1
0,udp,other,SF,547,12,0,0,0,1,1,0,70,113,0.1467902252021764,76,71,warezclient,1
3,tcp,http,SF,7858,59405,0,0,0,21,0,1,37,42,0.0793785728891289,79,62,normal,0
0,udp,domain_u,REJ,498,35,0,2,0,2,0,0,269,507,0.8363593563043262,41,231,teardrop,1
0,tcp,http,REJ,210,36,0,4,0,1,0,0,306,406,0.9360970597157436,46,247,teardrop,1
0,icmp,http,S0,112,41,0,4,0,1,0,0,456,397,0.8618079635476439,11,252,pod,1
0,udp,other,REJ,116,94,0,0,0,0,0,0,303,69,0.00878489108833153,216,65,portsweep,1
0,udp,http,SF,46804,32494,0,0,0,0,0,0,61,41,0.007466400149398749,98,139,normal,0
2,icmp,http,S0,15629,52162,0,0,0,14,0,1,54,44,0.08418987171924308,53,199,normal,0
0,icmp,private,S0,432,88,0,4,0,2,0,0,435,440,0.9795462815019381,17,219,pod,1
0,icmp,other,S0,14,64,0,5,1,1,0,1,313,434,0.8360610257156322,28,215,pod,1
0,icmp,http,S0,200,84,0,0,1,1,0,0,236,329,0.9506858610618711,14,201,smurf,1
0,tcp,ssh,SF,42569,9356,0,0,0,0,0,1,50,116,0.1380082000166385,24,31,normal,0
0,tcp,private,REJ,123,25,0,0,0,0,6,1,201,380,0.9115686984058737,44,201,neptune,1
2,tcp,dns,SF,12163,31918,0,0,0,1,0,1,63,28,0.05343177044696929,85,92,normal,0
0,tcp,other,S0,408,61,0,0,0,0,3,0,249,424,0.9460184449025594,38,223,neptune,1
0,icmp,private,RSTO,207,52,0,0,0,0,0,0,409,238,0.9977950032265682,23,245,smurf,1
1,icmp,http,RSTO,465,66,0,5,0,3,0,0,344,322,0.8847319464305778,71,245,teardrop,1
2,tcp,dns,REJ,9377,19392,0,0,0,11,0,1,23,66,0.025263308917253813,48,111,normal,0
0,udp,smtp,S0,276,68,0,0,0,3,4,0,255,218,0.968180820939302,55,209,neptune,1
2,udp,http,RSTO,6673,55141,0,0,0,26,0,1,28,18,0.10938976721993589,91,190,normal,0
0,tcp,smtp,SF,40279,25289,0,0,0,3,0,1,16,10,0.03975151665874731,89,198,normal,0
0,tcp,private,S0,143,1,0,5,0,3,0,0,474,322,0.8590812404948079,32,209,teardrop,1
0,tcp,private,S0,165,17,1,0,0,0,0,0,13,72,0.08147113711911277,69,194,land,1
0,udp,other,SF,49009,31468,0,0,0,21,0,0,24,46,0.10711847028216835,8,102,normal,0
0,icmp,other,S0,19,13,0,4,0,2,0,0,502,228,0.8776510917650735,21,238,teardrop,1
0,tcp,other,SF,68,39,1,0,0,2,0,0,96,137,0.0684565214620903,96,161,land,1
0,udp,private,S0,453,63,0,0,0,4,0,0,240,441,0.790581659226858,28,251,back,1
3,tcp,smtp,RSTO,7870,48418,0,0,0,21,0,1,51,71,0.046509912852175234,67,126,normal,0
0,udp,domain_u,SH,309,28,0,0,0,2,0,0,394,133,0.05795920973958926,236,196,portsweep,1
6,tcp,other,SF,9812,3458,0,0,0,27,0,1,26,72,0.13710657398922285,93,195,normal,0
6,tcp,ssh,SF,21480,16843,0,0,0,14,0,1,43,59,0.0986781218724547,48,17,normal,0
1,tcp,http,S0,49474,34722,0,0,0,3,0,0,79,67,0.08116731094852637,25,180,normal,0
0,tcp,domain_u,REJ,132,57,0,0,0,2,4,0,422,328,0.8206896603581209,32,228,neptune,1
0,tcp,ssh,SF,55503,245,0,0,0,27,0,1,1,47,0.0983463545684972,85,76,normal,0
20,udp,ssh,S0,23457,33844,0,0,0,25,0,1,28,112,0.0344193671041668,25,7,normal,0
9,tcp,smtp,S0,55837,24738,0,0,0,2,0,1,81,32,0.06422459513619555,68,2,normal,0
0,tcp,private,S0,451,30,0,0,0,2,0,0,214,323,0.8597277069522602,84,238,back,1
0,tcp,domain_u,REJ,215,77,1,0,0,3,0,0,95,139,0.055157583615488635,81,165,land,1
6,udp,http,SF,59464,59144,0,0,0,14,0,1,60,140,0.007817138980742832,42,152,normal,0
0,udp,domain_u,RSTO,232,14,0,0,0,1,0,1,326,408,0.9849899583515627,66,226,back,1
1,udp,private,S0,492,33,0,0,0,3,0,0,224,310,0.8809135839025327,17,222,back,1
0,tcp,other,S0,148,61,0,1,0,0,0,1,508,423,0.819105476632007,99,226,teardrop,1
2,tcp,http,SF,23475,22250,0,0,0,9,0,1,24,50,0.07582250404690045,13,183,normal,0
1,icmp,domain_u,RSTO,455,56,0,4,0,3,0,0,264,236,0.9410431121933872,44,203,pod,1
0,tcp,domain_u,RSTO,478,20,0,0,0,3,4,0,35,121,0.05495506351917944,77,43,warezclient,1
0,icmp,private,S0,506,53,0,2,0,4,0,1,353,204,0.9561349156196601,64,237,pod,1
4,tcp,ftp,RSTO,19422,13612,0,0,0,21,0,0,57,131,0.1496383627701975,34,37,normal,0
0,udp,other,S0,180,36,0,0,0,2,2,0,358,478,0.992561761523387,68,254,neptune,1
0,icmp,private,S0,433,39,0,0,0,2,0,0,305,387,0.8363253622858804,51,243,smurf,1
0,udp,other,S0,150,19,0,0,0,4,6,0,507,497,0.9806333405499186,99,221,neptune,1
0,tcp,ftp,SF,59463,1730,0,0,0,27,0,1,73,51,0.03173950226523093,56,146,normal,0
5,tcp,other,SF,59641,755,0,0,0,11,0,1,71,103,0.11634651015927569,15,162,normal,0
0,icmp,smtp,RSTO,591,43,0,0,0,0,0,0,424,351,0.8319669333928212,91,201,back,1
0,tcp,domain_u,SF,463,55,1,0,0,1,0,0,29,73,0.06014608790413501,56,164,land,1
1,tcp,http,SF,33522,54175,0,0,0,27,0,1,23,22,0.13775649907087437,5,115,normal,0
0,tcp,other,S0,148,16,0,0,1,1,0,0,385,115,0.08149402284633343,223,105,portsweep,1
